,date,sku,group,name,quantity,unit_cogs,agg_cogs,unit_revenue,gross_margin,sunrise,sunset,HeatIndexC,cloudcover,humidity,tempC,Avgtemp
152,2018-01-01,384,GENERAL_FOOD,CHLEB ZYTNI 500G BENUS,4.0,"2,78",11.12,3.56,21.8,08:52 AM,04:31 PM,6,79,89,8,5.5
153,2018-01-01,10889,SWEETS,CHRUPKI KUKUR. CELKA 70GR OPAK 25 SZT,89.0,"0,75",66.75,1.01,25.74,08:52 AM,04:31 PM,6,79,89,8,5.5
154,2018-01-01,796,DAIRY_CHESSE,CHRUPKI KUKURYDZIANE  60 G,27.0,"1,24",33.42,1.99,37.8,08:52 AM,04:31 PM,6,79,89,8,5.5
155,2018-01-01,7844,SWEETS,CHRUPKI KUKURYDZIANE OWOCOWE 80 G,2.0,"1,78",3.56,2.43,26.75,08:52 AM,04:31 PM,6,79,89,8,5.5
156,2018-01-01,5647,CHIPS_FLAKES,CHRUPKI OWOCE 45 G,21.0,"0,89",18.69,1.23,27.64,08:52 AM,04:31 PM,6,79,89,8,5.5
157,2018-01-01,8432,CHIPS_FLAKES,CHRUPKI STAR HYPER PIZZA 58G,5.0,"1,11",5.55,1.57,29.3,08:52 AM,04:31 PM,6,79,89,8,5.5
158,2018-01-01,8501,SWEETS,CHRUPKI STAR ORZECH  58 G,11.0,"1,11",12.21,1.61,31.06,08:52 AM,04:31 PM,6,79,89,8,5.5
159,2018-01-01,5736,CHIPS_FLAKES,CHRUPKI TRUSKAWKOWE 80 G,7.0,"1,24",8.68,1.79,30.73,08:52 AM,04:31 PM,6,79,89,8,5.5
160,2018-01-01,17562,COOKIES_BULK,CHRUSCIKI /PACZKI LUZ,1.79,14,24.99,15.6,10.27,08:52 AM,04:31 PM,6,79,89,8,5.5
161,2018-01-01,4530,SWEETS,CHRUSCIKI/CIASTA ROZNE KG,16.39,"21,73",356.15,22.4,2.97,08:52 AM,04:31 PM,6,79,89,8,5.5
162,2018-01-01,17064,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,CHRZAN DYMECKI 200G,10.0,"1,71",17.1,2.2,22.27,08:52 AM,04:31 PM,6,79,89,8,5.5
163,2018-01-01,16742,OCCASIONAL,CHUSTECZKA HIGIENICZNA,119.0,"0,18",21.42,0.28,35.71,08:52 AM,04:31 PM,6,79,89,8,5.5
164,2018-01-01,8189,CHEMISTRY,CHUSTECZKI DO KOLOROW 10 SZT,1.0,"6,11",6.11,8.73,30.01,08:52 AM,04:31 PM,6,79,89,8,5.5
165,2018-01-01,17206,CHEMISTRY,CHUSTECZKI HAPPY,2.0,"3,11",6.22,4.87,36.14,08:52 AM,04:31 PM,6,79,89,8,5.5
166,2018-01-01,17045,CHEMISTRY,CHUSTECZKI HAPPY NAS. 64 SZT,1.0,"3,11",3.11,4.87,36.14,08:52 AM,04:31 PM,6,79,89,8,5.5
167,2018-01-01,18575,CHEMISTRY,CHUSTECZKI HAPPY NO 1,20.0,"0,21",4.2,0.32,34.38,08:52 AM,04:31 PM,6,79,89,8,5.5
168,2018-01-01,14525,COOKIES_BULK,CIAST.KOWOLKA JEZYKI/KOKOSANKI,2.5,"13,9",34.75,8.8,-57.95,08:52 AM,04:31 PM,6,79,89,8,5.5
169,2018-01-01,3666,SWEETS,CIASTKA BEZY LUZ,0.91,"13,95",12.69,23.13,39.71,08:52 AM,04:31 PM,6,79,89,8,5.5
170,2018-01-01,6062,SWEETS,CIASTKA DESIMO MORELA 135 G,4.0,"1,31",5.24,1.86,29.57,08:52 AM,04:31 PM,6,79,89,8,5.5
171,2018-01-01,3759,SWEETS,CIASTKA DESSIMO WISNIOWE 135 G,5.0,"1,28",6.4,1.86,31.18,08:52 AM,04:31 PM,6,79,89,8,5.5
172,2018-01-01,5888,COOKIES_BULK,CIASTKA GERARD PSOTKI/KOKOS/KG,0.64,12,7.68,16.25,26.15,08:52 AM,04:31 PM,6,79,89,8,5.5
173,2018-01-01,19568,COOKIES_BULK,CIASTKA GERERD MAFIJNE/MARKIZY,1.0,"13,51",13.44,18.62,27.47,08:52 AM,04:31 PM,6,79,89,8,5.5
174,2018-01-01,8275,GENERAL,CIASTKA KRAKUSKI DESEROWE Z CUKREM 200G,1.0,"1,96",1.96,2.92,32.88,08:52 AM,04:31 PM,6,79,89,8,5.5
175,2018-01-01,8084,SWEETS,CIASTKA KRAKUSKI FLORIANKI 171G,8.0,"2,87",22.99,4.06,29.22,08:52 AM,04:31 PM,6,79,89,8,5.5
176,2018-01-01,17219,SWEETS,CIASTKA KRAKUSKI SERDUSZKA 171 G,6.0,"2,9",17.4,4.06,28.57,08:52 AM,04:31 PM,6,79,89,8,5.5
177,2018-01-01,17929,SWEETS,CIASTKA KRAKUSKI ZBOZOWE 201 G,2.0,"1,96",3.92,3.65,46.3,08:52 AM,04:31 PM,6,79,89,8,5.5
178,2018-01-01,12313,SWEETS,CIASTKA PALUSZKI 144 G POMAR.,5.0,"2,77",13.85,3.8,27.11,08:52 AM,04:31 PM,6,79,89,8,5.5
179,2018-01-01,6740,COOKIES_BULK,CIASTKA PRIMAX LUZ,0.18,"9,33",1.68,13.83,32.53,08:52 AM,04:31 PM,6,79,89,8,5.5
180,2018-01-01,7735,CHIPS_FLAKES,CIASTKA PRYNCYPALKI KOKOS 235 G,1.0,"3,17",3.17,4.53,30.02,08:52 AM,04:31 PM,6,79,89,8,5.5
181,2018-01-01,7515,SWEETS,CIASTKA SONATA 125 G CZEL.MLECZNA,2.0,"2,93",5.86,4.79,38.83,08:52 AM,04:31 PM,6,79,89,8,5.5
182,2018-01-01,7514,SWEETS,CIASTKA SONATA 125 G DESEROWA,2.0,"3,45",6.9,4.79,27.97,08:52 AM,04:31 PM,6,79,89,8,5.5
183,2018-01-01,8641,SWEETS,CIASTKA TAGUS 29 G TRUSKAWKA,3.0,"0,67",2.01,1.05,36.19,08:52 AM,04:31 PM,6,79,89,8,5.5
184,2018-01-01,2158,CHEMISTRY,CLIN DO SZYB 500 ML Z DOZOWNIKIEM,1.0,"3,99",3.99,5.68,29.75,08:52 AM,04:31 PM,6,79,89,8,5.5
185,2018-01-01,19335,CHEMISTRY,CLIN LEMON 500 ML Z DOZ.,1.0,"3,99",3.99,5.68,29.75,08:52 AM,04:31 PM,6,79,89,8,5.5
186,2018-01-01,2905,CHEMISTRY,CLIN ZAPAS 500 ML,1.0,"2,7",2.7,4.46,39.46,08:52 AM,04:31 PM,6,79,89,8,5.5
187,2018-01-01,2906,CHEMISTRY,CLIN ZAPAS 500 ML,1.0,"2,7",2.7,4.46,39.46,08:52 AM,04:31 PM,6,79,89,8,5.5
188,2018-01-01,8005,CHEMISTRY,COLGATE SZCZOTECZKA PLUS MEDIUM,2.0,"1,65",3.3,3.3,50.0,08:52 AM,04:31 PM,6,79,89,8,5.5
189,2018-01-01,808,DRINK_JUICE,COSTA CZARNA PORZECZKA 2L,1.0,"2,39",2.39,1.9,-25.79,08:52 AM,04:31 PM,6,79,89,8,5.5
190,2018-01-01,6865,DRINK_JUICE,COSTA JABLKOWA 2L,1.0,"2,4",2.4,3.8,36.84,08:52 AM,04:31 PM,6,79,89,8,5.5
191,2018-01-01,4886,GENERAL_FOOD,CUKIER 1KG,8.0,"1,69",13.52,2.12,20.28,08:52 AM,04:31 PM,6,79,89,8,5.5
192,2018-01-01,14008,GENERAL_FOOD,CUKIER BIALY 1KG,16.0,"1,69",27.04,2.12,20.28,08:52 AM,04:31 PM,6,79,89,8,5.5
193,2018-01-01,9230,GENERAL_FOOD,CUKIER BIALY 1KG,13.0,"1,85",24.05,2.12,12.74,08:52 AM,04:31 PM,6,79,89,8,5.5
194,2018-01-01,3810,GENERAL_FOOD,CUKIER PUDER 0_4KG JARACZEWO,16.0,"1,39",22.3,2.03,31.34,08:52 AM,04:31 PM,6,79,89,8,5.5
195,2018-01-01,2396,SPICES,CUKIER WANILIOWY 32 G CYKORIA,4.0,"0,49",1.96,0.7,30.0,08:52 AM,04:31 PM,6,79,89,8,5.5
196,2018-01-01,9426,SWEETS,CUKIERKI JOJO PIANKA 90G NESTLE,1.0,"1,88",1.88,2.6,27.69,08:52 AM,04:31 PM,6,79,89,8,5.5
197,2018-01-01,8426,SWEETS,CUKIERKI JOJO PIANKA ZAKRECONE 90GR NEST,2.0,"1,48",2.96,2.11,29.86,08:52 AM,04:31 PM,6,79,89,8,5.5
198,2018-01-01,9314,COOKIES_BULK,CUKIERKI KROWKA WAWEL/SOLIDARNOSC,0.35,"14,2",4.97,20.29,30.0,08:52 AM,04:31 PM,6,79,89,8,5.5
199,2018-01-01,6225,COOKIES_BULK,CUKIERKI MIESZ KRAKOWSKA WAWEL,0.84,"16,9",14.11,23.58,28.34,08:52 AM,04:31 PM,6,79,89,8,5.5
200,2018-01-01,4848,COOKIES_BULK,CUKIERKI MLECZNE /CHOCO/ROSHEN,1.89,"13,55",25.54,18.47,26.63,08:52 AM,04:31 PM,6,79,89,8,5.5
201,2018-01-01,8163,SWEETS,CUKIERKI PUDROWE LUZ,0.49,10,4.9,14.29,30.0,08:52 AM,04:31 PM,6,79,89,8,5.5
202,2018-01-01,4458,COOKIES_BULK,CUKIERKI ROSHEN DE LUXE KG,0.19,17,3.23,23.58,27.9,08:52 AM,04:31 PM,6,79,89,8,5.5
203,2018-01-01,10335,COOKIES_BULK,CUKIERKI TOFFIX MIX IGLO,1.6,"9,91",15.8,16.25,39.04,08:52 AM,04:31 PM,6,79,89,8,5.5
204,2018-01-01,841,COOKIES_BULK,CUKIERKI TRUFLE ODRA LUZ,0.79,"14,65",11.5,20.65,29.06,08:52 AM,04:31 PM,6,79,89,8,5.5
205,2018-01-01,8158,MEAT,CWIARTKA Z KURCZAKA KG,0.94,"5,59",5.25,7.99,30.0,08:52 AM,04:31 PM,6,79,89,8,5.5
206,2018-01-01,18372,WINE_ALCOHOL 18%,CYDR 0_4 ML LUBELSKI,2.0,"2,77",5.54,3.56,22.19,08:52 AM,04:31 PM,6,79,89,8,5.5
207,2018-01-01,4279,WINE_ALCOHOL 18%,CYDR LUBUSKI 1 L,2.0,"6,15",12.3,8.78,29.95,08:52 AM,04:31 PM,6,79,89,8,5.5
208,2018-01-01,19261,CIGARETTES,CYGARETKI 1 SZT,2.0,1,2.0,1.02,1.96,08:52 AM,04:31 PM,6,79,89,8,5.5
209,2018-01-01,9949,CIGARETTES,CYGARETKI MINI 10 SZT BLU,1.0,"9,66",9.66,10.17,5.01,08:52 AM,04:31 PM,6,79,89,8,5.5
210,2018-01-01,4870,GENERAL_FOOD,CYKORIA BUDYN SMIETANKOWY B/C 40 G,13.0,"0,55",7.15,0.73,24.66,08:52 AM,04:31 PM,6,79,89,8,5.5
211,2018-01-01,14441,GENERAL_FOOD,CYKORIA KALENDRA 20G,1.0,"0,78",0.78,1.13,30.97,08:52 AM,04:31 PM,6,79,89,8,5.5
212,2018-01-01,15306,SPICES,CYKORIA KURKUMA 15 G,2.0,"0,52",1.04,0.7,25.71,08:52 AM,04:31 PM,6,79,89,8,5.5
213,2018-01-01,11564,GENERAL_FOOD,CYKORIA SNIEZKA 60 G,3.0,"1,09",3.27,1.5,27.33,08:52 AM,04:31 PM,6,79,89,8,5.5
214,2018-01-01,8335,GENERAL,CZARNUSZKA 50 G,1.0,"2,17",2.17,2.86,24.13,08:52 AM,04:31 PM,6,79,89,8,5.5
215,2018-01-01,5795,SWEETS,CZEK AMELIA MLECZNA 100G,4.0,"1,39",5.56,2.02,31.19,08:52 AM,04:31 PM,6,79,89,8,5.5
216,2018-01-01,1368,GENERAL,CZEK.ALPEN GOLD 90G TRUS.,1.0,"2,13",2.13,3.05,30.16,08:52 AM,04:31 PM,6,79,89,8,5.5
217,2018-01-01,8100,SWEETS,CZEKOLADA  ALPEN GOLD ORZ+RODZ 90 G,1.0,"2,13",2.13,3.05,30.16,08:52 AM,04:31 PM,6,79,89,8,5.5
218,2018-01-01,15745,SPICES,CZUBRYCA ZIELONA 60 G,1.0,"1,31",1.31,1.64,20.12,08:52 AM,04:31 PM,6,79,89,8,5.5
219,2018-01-01,18919,DAIRY_CHESSE,DA ACTIMEL  1 SZT,6.0,"0,94",5.64,1.3,27.78,08:52 AM,04:31 PM,6,79,89,8,5.5
220,2018-01-01,8659,DAIRY_CHESSE,DA ACTIVIA 2X120G ?LIWKA MUSLI,5.0,"2,56",12.79,3.51,27.12,08:52 AM,04:31 PM,6,79,89,8,5.5
221,2018-01-01,7988,DAIRY_CHESSE,DA ACTIVIA 2X120G TRUSK/MUSLI,3.0,"2,54",7.61,3.51,27.73,08:52 AM,04:31 PM,6,79,89,8,5.5
222,2018-01-01,6337,DAIRY_CHESSE,DA DANIO 140 G SASZETKA TRUSK,3.0,"1,91",5.73,2.45,22.04,08:52 AM,04:31 PM,6,79,89,8,5.5
223,2018-01-01,3561,DAIRY_CHESSE,DA DANIO 140 G WANILIA SASZETKA,1.0,"1,69",1.69,2.28,25.88,08:52 AM,04:31 PM,6,79,89,8,5.5
224,2018-01-01,10695,DAIRY_CHESSE,DA DANIO BRZOSKWINIA 140G,15.0,"1,07",16.05,1.5,28.82,08:52 AM,04:31 PM,6,79,89,8,5.5
225,2018-01-01,8106,DAIRY_CHESSE,DA DANIO CZEK+ORZECH 135 G,8.0,"1,07",8.56,1.11,3.17,08:52 AM,04:31 PM,6,79,89,8,5.5
226,2018-01-01,8052,DAIRY_CHESSE,DA DANIO WANILIOWY 140G,24.0,"1,07",25.68,1.48,27.54,08:52 AM,04:31 PM,6,79,89,8,5.5
227,2018-01-01,17429,DAIRY_CHESSE,DA DANONE GRATKA 115 G,16.0,"0,54",8.64,0.75,28.0,08:52 AM,04:31 PM,6,79,89,8,5.5
228,2018-01-01,14892,DAIRY_CHESSE,DA DANONKI MEGA BRZOSK/JAGODA,2.0,"3,71",7.42,5.7,34.91,08:52 AM,04:31 PM,6,79,89,8,5.5
229,2018-01-01,7802,DAIRY_CHESSE,DA DANONKI MEGA TRUSKAWKA/BANAN,3.0,"4,73",14.19,6.07,22.08,08:52 AM,04:31 PM,6,79,89,8,5.5
230,2018-01-01,3487,DAIRY_CHESSE,DA DANONKI TRUSKAWE 4X50G,1.0,"2,76",2.76,3.8,27.37,08:52 AM,04:31 PM,6,79,89,8,5.5
231,2018-01-01,3192,DAIRY_CHESSE,DA DANONKI WANILIOWE 4X50G,3.0,"2,76",8.28,3.17,12.84,08:52 AM,04:31 PM,6,79,89,8,5.5
232,2018-01-01,4294,DAIRY_CHESSE,DA FANTASIA 100 G KULKI CZEKOL.,32.0,"1,25",40.05,1.9,34.13,08:52 AM,04:31 PM,6,79,89,8,5.5
233,2018-01-01,15905,DAIRY_CHESSE,DA FANTASIA Z CZEKOLADA 110G,14.0,"1,16",16.17,1.9,39.21,08:52 AM,04:31 PM,6,79,89,8,5.5
234,2018-01-01,8048,DAIRY_CHESSE,DA FANTASIA Z PLATKAMI CZEK.107G,2.0,"1,55",3.1,1.9,18.42,08:52 AM,04:31 PM,6,79,89,8,5.5
235,2018-01-01,7981,DAIRY_CHESSE,DA FANTAZJA LOVE 98 G,3.0,"1,32",3.96,1.9,30.53,08:52 AM,04:31 PM,6,79,89,8,5.5
236,2018-01-01,8634,DAIRY_CHESSE,DA FANTAZJA LUCKY 98 G,4.0,"1,49",5.96,2.09,28.71,08:52 AM,04:31 PM,6,79,89,8,5.5
237,2018-01-01,7804,DAIRY_CHESSE,DA FANTAZJA TRUSKA 122G,4.0,"1,48",5.92,1.9,22.11,08:52 AM,04:31 PM,6,79,89,8,5.5
238,2018-01-01,7803,DAIRY_CHESSE,DA FANTAZJA WISNIA 122G,3.0,"1,14",3.42,0.95,-20.0,08:52 AM,04:31 PM,6,79,89,8,5.5
239,2018-01-01,18956,DAIRY_CHESSE,DA GRATKA DO PICIA TRUSK.170G,11.0,"0,89",9.79,1.23,27.64,08:52 AM,04:31 PM,6,79,89,8,5.5
240,2018-01-01,2731,LUNCH DINING DISHES,DANIE KACHNY FLACZKI W ROSOLE,3.0,"3,9",11.7,5.7,31.58,08:52 AM,04:31 PM,6,79,89,8,5.5
241,2018-01-01,2733,LUNCH DINING DISHES,DANIE KACHNY KLOPSIKI,1.0,"2,65",2.65,3.99,33.58,08:52 AM,04:31 PM,6,79,89,8,5.5
242,2018-01-01,9150,GENERAL_FOOD,DANIE KACHNY KLOPSIKI 500 G W SOSIE KOPE,1.0,"2,4",2.4,3.99,39.85,08:52 AM,04:31 PM,6,79,89,8,5.5
243,2018-01-01,4808,LUNCH DINING DISHES,DANIE KACHNY PULPETY,4.0,"2,78",11.12,4.18,33.49,08:52 AM,04:31 PM,6,79,89,8,5.5
244,2018-01-01,7546,GROATS_RICE_PASTA,DANIE KACHNY STROGONOW 500 G,1.0,4,4.0,5.7,29.82,08:52 AM,04:31 PM,6,79,89,8,5.5
245,2018-01-01,9701,DAIRY_CHESSE,DELECTA MIX DO SMIETANY,8.0,"0,83",6.64,1.13,26.55,08:52 AM,04:31 PM,6,79,89,8,5.5
246,2018-01-01,5269,FISH,DELFINKI RYBNE PANIER.LUZ,1.04,"7,48",7.78,9.51,21.33,08:52 AM,04:31 PM,6,79,89,8,5.5
247,2018-01-01,4967,SWEETS,DELICJE POMARANCZOWE 147G,4.0,"2,19",8.76,3.24,32.41,08:52 AM,04:31 PM,6,79,89,8,5.5
248,2018-01-01,5331,SWEETS,DELICJE WISNIOWE 294G WEDEL,2.0,"4,23",8.46,5.43,22.1,08:52 AM,04:31 PM,6,79,89,8,5.5
249,2018-01-01,1654,DAIRY_CHESSE,DESER JANA CZEKOLADOWY 120G,62.0,"1,31",81.4,1.83,28.16,08:52 AM,04:31 PM,6,79,89,8,5.5
250,2018-01-01,1653,DAIRY_CHESSE,DESER JANA WANILIOWY 120GR,20.0,"1,23",24.64,1.58,21.78,08:52 AM,04:31 PM,6,79,89,8,5.5
251,2018-01-01,6501,DAIRY_CHESSE,DESER MONTE 120 G KARMEL PLUS ORZECH,1.0,"2,15",2.15,1.43,-50.35,08:52 AM,04:31 PM,6,79,89,8,5.5
252,2018-01-01,12757,GENERAL_FOOD,DESER MONTE 150 G CZEKOL,24.0,"1,92",45.96,2.37,19.11,08:52 AM,04:31 PM,6,79,89,8,5.5
253,2018-01-01,7980,DAIRY_CHESSE,DESER MONTE 150 WHITE,8.0,"1,72",13.76,1.76,2.27,08:52 AM,04:31 PM,6,79,89,8,5.5
254,2018-01-01,5595,OCCASIONAL,DLUGOPIS NIEBIESKI,1.0,"0,52",0.52,0.8,35.0,08:52 AM,04:31 PM,6,79,89,8,5.5
255,2018-01-01,17591,CHEMISTRY,DOMESTOS 750 ML ATLANTIC,1.0,"5,27",5.27,7.85,32.87,08:52 AM,04:31 PM,6,79,89,8,5.5
256,2018-01-01,17590,CHEMISTRY,DOMESTOS 750 ML CITRUS,2.0,"5,49",10.98,7.85,30.06,08:52 AM,04:31 PM,6,79,89,8,5.5
257,2018-01-01,6796,GENERAL_FOOD,DR O AROMAT RUMOWY,1.0,"1,07",1.07,1.5,28.67,08:52 AM,04:31 PM,6,79,89,8,5.5
258,2018-01-01,6791,SPICES,DR O AROMAT WANILIA 9ML,1.0,"1,07",1.07,1.5,28.67,08:52 AM,04:31 PM,6,79,89,8,5.5
259,2018-01-01,690,SPICES,DR O CUKIER WANILIOWY  16G,20.0,"0,52",10.4,0.72,27.78,08:52 AM,04:31 PM,6,79,89,8,5.5
260,2018-01-01,8529,GENERAL,DR O KISIEL SLODKA CHWILA 32 G TRUS,1.0,"1,18",1.18,1.69,30.18,08:52 AM,04:31 PM,6,79,89,8,5.5
261,2018-01-01,765,SPICES,DR O PROSZEK DO PIECZENIA  30G,11.0,"0,37",4.07,0.72,48.61,08:52 AM,04:31 PM,6,79,89,8,5.5
262,2018-01-01,8530,GENERAL,DR OETKER KISIEL SLODKS CHWILA 32 G MAL,7.0,"1,18",8.26,1.69,30.18,08:52 AM,04:31 PM,6,79,89,8,5.5
263,2018-01-01,6483,VEGETABLES,DR POLEWA MLECZNA TWARDA,1.0,"1,94",1.94,3.06,36.6,08:52 AM,04:31 PM,6,79,89,8,5.5
264,2018-01-01,1367,GENERAL_FOOD,DR.OET BUDYN SLODKA CHWILA WANILIA,4.0,"0,98",3.92,1.37,28.47,08:52 AM,04:31 PM,6,79,89,8,5.5
265,2018-01-01,1310,SWEETS,DRAZE SKAWA  CZEKOL.70G,7.0,"0,84",5.88,1.29,34.88,08:52 AM,04:31 PM,6,79,89,8,5.5
266,2018-01-01,1308,SWEETS,DRAZE SMIETANKOWE 70G SKAWA,6.0,"0,84",5.04,1.29,34.88,08:52 AM,04:31 PM,6,79,89,8,5.5
267,2018-01-01,15499,SWEETS,DROPS EUKALIPTUS,2.0,"0,61",1.22,0.88,30.68,08:52 AM,04:31 PM,6,79,89,8,5.5
268,2018-01-01,4690,CHEWING_GUM_LOLIPOPS,DROPS HALLS MENTOL LUPTUS,12.0,"1,35",16.2,1.94,30.29,08:52 AM,04:31 PM,6,79,89,8,5.5
269,2018-01-01,3094,SWEETS,DROPS HALLS MIOD CYTRYNA 33_5G,2.0,"1,51",3.02,2.02,25.25,08:52 AM,04:31 PM,6,79,89,8,5.5
270,2018-01-01,4689,SWEETS,DROPS HALLS ORGINAL 33_5G *20,6.0,"1,35",8.1,2.02,33.17,08:52 AM,04:31 PM,6,79,89,8,5.5
271,2018-01-01,8583,GENERAL,DROZDZE BABUNI 100G,9.0,"0,64",5.76,0.7,8.13,08:52 AM,04:31 PM,6,79,89,8,5.5
272,2018-01-01,368,DAIRY_CHESSE,DROZDZE BABUNI ROTEX,37.0,"0,8",29.51,1.04,23.01,08:52 AM,04:31 PM,6,79,89,8,5.5
273,2018-01-01,8887,BREAD,DROZDZOWKA DROZDZOWA,174.0,"1,33",231.36,1.51,12.15,08:52 AM,04:31 PM,6,79,89,8,5.5
274,2018-01-01,15491,GENERAL_FOOD,DZEM SL.OGROD WISNIA 280G,5.0,"1,81",9.05,2.49,27.31,08:52 AM,04:31 PM,6,79,89,8,5.5
275,2018-01-01,16186,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.,4.0,"1,74",6.96,2.49,30.12,08:52 AM,04:31 PM,6,79,89,8,5.5
276,2018-01-01,19847,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD CZARNA PORZECZ.280G,2.0,"1,81",3.62,2.49,27.31,08:52 AM,04:31 PM,6,79,89,8,5.5
277,2018-01-01,16152,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G,11.0,"1,81",19.91,2.49,27.31,08:52 AM,04:31 PM,6,79,89,8,5.5
278,2018-01-01,6118,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM TRUSKAWKA 310 G WYSOKOS?ODZONY,1.0,"3,28",3.28,4.16,21.15,08:52 AM,04:31 PM,6,79,89,8,5.5
279,2018-01-01,17286,GENERAL_FOOD,DZEM WISNIOWY WY/SLODZ 310 G,1.0,"3,28",3.28,4.16,21.15,08:52 AM,04:31 PM,6,79,89,8,5.5
280,2018-01-01,3579,CHEMISTRY,E PLYN DO PLUKANIA 1 L,2.0,"4,59",9.18,6.5,29.38,08:52 AM,04:31 PM,6,79,89,8,5.5
281,2018-01-01,4310,COFFEE TEA,EKOLAND HERBATA MULTIVITA 300GR TOR,1.0,"2,49",2.49,3.69,32.52,08:52 AM,04:31 PM,6,79,89,8,5.5
282,2018-01-01,4415,COFFEE TEA,EKOLAND HERBATA OWOCE LE?NE 300GR TOR,9.0,"2,49",22.41,3.69,32.52,08:52 AM,04:31 PM,6,79,89,8,5.5
283,2018-01-01,6603,SWEETS,EUROPAPIER DUZY,1.0,"0,27",0.27,0.5,46.0,08:52 AM,04:31 PM,6,79,89,8,5.5
284,2018-01-01,8473,ART._HYGIENIC,EVA MYDLO W PLYNIE Z DOZ 500 MML,1.0,"3,71",3.71,5.68,34.68,08:52 AM,04:31 PM,6,79,89,8,5.5
285,2018-01-01,5571,CHEMISTRY,EVA SIMPLA ZEL DO MYCIA 500 ML,1.0,"3,62",3.62,5.59,35.24,08:52 AM,04:31 PM,6,79,89,8,5.5
286,2018-01-01,8026,CHEMISTRY,EVA SIMPLE 500 ML Z OWSEM,1.0,"3,63",3.63,5.59,35.06,08:52 AM,04:31 PM,6,79,89,8,5.5
287,2018-01-01,4950,CHEMISTRY,FAIRY 1 L APPLE,5.0,"4,34",21.71,6.41,32.26,08:52 AM,04:31 PM,6,79,89,8,5.5
288,2018-01-01,11440,SPICES,FASOLA  PIEKNY JAS 400G KROS,1.0,"3,71",3.71,5.7,34.91,08:52 AM,04:31 PM,6,79,89,8,5.5
289,2018-01-01,17515,GROATS_RICE_PASTA,FASOLA 400 G P.JAS MALVIT,1.0,"4,13",4.13,5.7,27.54,08:52 AM,04:31 PM,6,79,89,8,5.5
290,2018-01-01,11441,SPICES,FASOLA BIALA  500 G,4.0,"4,93",19.72,5.7,13.51,08:52 AM,04:31 PM,6,79,89,8,5.5
291,2018-01-01,8591,GENERAL,FASOLA BIALA 400G SLON.OGROD,4.0,"1,18",4.72,1.84,35.87,08:52 AM,04:31 PM,6,79,89,8,5.5
292,2018-01-01,15998,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,FASOLA CZERWONA SLONECZNY OGROD 400G.,6.0,"1,47",8.82,2.31,36.36,08:52 AM,04:31 PM,6,79,89,8,5.5
293,2018-01-01,2640,CANNED_PATE,FASOLA CZERWONA.DAWTONA 400G,5.0,"1,63",8.15,2.31,29.44,08:52 AM,04:31 PM,6,79,89,8,5.5
294,2018-01-01,8410,GENERAL,FASOLA PIEKNY JAS 400 SARITA,4.0,"2,37",9.48,3.39,30.09,08:52 AM,04:31 PM,6,79,89,8,5.5
295,2018-01-01,8531,GENERAL,FASOLKA ZÓ?TA 400 G MROZONA,1.0,"3,27",3.27,4.61,29.07,08:52 AM,04:31 PM,6,79,89,8,5.5
296,2018-01-01,4991,FISH,FILET  ZAPIEKANY SEREM ZOLTYM,0.96,"23,5",22.44,23.57,0.31,08:52 AM,04:31 PM,6,79,89,8,5.5
297,2018-01-01,1780,FISH,FILET Z LIMANDA MROZONY KG,0.6,"13,2",7.92,18.08,27.0,08:52 AM,04:31 PM,6,79,89,8,5.5
298,2018-01-01,5839,FISH,FILET Z MINTAJA MROZONY,1.62,"6,36",10.27,7.49,15.05,08:52 AM,04:31 PM,6,79,89,8,5.5
299,2018-01-01,13665,ICE_CREAMS_FROZEN,FILET Z MIRUNY,2.33,"16,35",38.02,19.99,18.18,08:52 AM,04:31 PM,6,79,89,8,5.5
300,2018-01-01,8157,MEAT,FILET Z PIERSI KURCZAKA KG,0.93,"16,62",15.46,21.31,22.0,08:52 AM,04:31 PM,6,79,89,8,5.5
301,2018-01-01,18833,FISH,FILETY SLEDZ_W OLEJU 170 G,1.0,"2,68",2.68,3.32,19.28,08:52 AM,04:31 PM,6,79,89,8,5.5
302,2018-01-01,18750,FISH,FILETY SLEDZ_W SMIETANIE MARINUS 250 G,6.0,"3,71",22.26,4.94,24.9,08:52 AM,04:31 PM,6,79,89,8,5.5
303,2018-01-01,17,FISH,FILETY SLEDZ.ALA MATJAS 275 G,3.0,"4,09",12.27,2.63,-55.51,08:52 AM,04:31 PM,6,79,89,8,5.5
304,2018-01-01,13610,FISH,FILETY SLEDZIOWE OPIEKANE 800G,8.0,"7,43",59.44,10.47,29.04,08:52 AM,04:31 PM,6,79,89,8,5.5
305,2018-01-01,5844,FISH,FILETY SLEDZIOWE W OLEJU 170 G,2.0,"2,37",4.74,3.8,37.63,08:52 AM,04:31 PM,6,79,89,8,5.5
